%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
107 1071 5.614878e-03 1.172728e+01  7.361513743230435125e+01  7.495980386638343873e+01  7.589386923175962352e+01  8.457181708163891187e+01
108 1081 5.531706e-03 1.172019e+01  7.361513743230435125e+01  7.548213264515072751e+01  7.623575076319775690e+01  8.490395325566353790e+01
109 1091 5.543373e-03 1.176052e+01  7.315989117451395884e+01  7.315989117451395884e+01  7.687898371921616558e+01  1.827455140752408909e+02
110 1101 5.519699e-03 1.176606e+01  7.315989117451395884e+01  7.379040489874442699e+01  7.756395764427080053e+01  9.586197797535277232e+01
111 1111 5.477535e-03 1.173585e+01  7.213425279467591622e+01  7.213425279467591622e+01  7.614662429217858630e+01  8.343332685109436397e+01
112 1121 5.425932e-03 1.173878e+01  7.213425279467591622e+01  7.412931988268594807e+01  7.648056801833179463e+01  8.811897250097987921e+01
113 1131 5.368815e-03 1.175968e+01  7.213425279467591622e+01  7.310549187514824609e+01  7.654453245287382401e+01  1.919866555534656527e+02
114 1141 5.331478e-03 1.175406e+01  7.213425279467591622e+01  7.568863513183625003e+01  7.703901960135885929e+01  1.763761839308688195e+02
115 1151 5.326590e-03 1.172659e+01  7.213425279467591622e+01  7.273406064365966017e+01  7.635845623636598134e+01  1.842914695208942533e+02
116 1161 5.323278e-03 1.170884e+01  7.191229411272621519e+01  7.191229411272621519e+01  7.580322378992107701e+01  8.323248206484565515e+01
117 1171 5.414393e-03 1.171377e+01  7.190247377156094899e+01  7.190247377156094899e+01  7.534587574927564901e+01  2.552919468016285975e+02
118 1181 5.522364e-03 1.171243e+01  7.190247377156094899e+01  7.201677885627221087e+01  7.711887783805298113e+01  2.040023231037005189e+02
119 1191 5.559240e-03 1.170319e+01  7.190247377156094899e+01  7.299490013928743792e+01  8.337536091331151056e+01  2.534139736740789317e+02
120 1201 5.572244e-03 1.166365e+01  7.143068154526547175e+01  7.143068154526547175e+01  7.319320005678534358e+01  2.116219541961675077e+02
121 1211 5.643055e-03 1.159524e+01  7.140151366927072729e+01  7.140151366927072729e+01  7.699780929477110192e+01  8.719646972337505986e+01
122 1221 5.645481e-03 1.159155e+01  7.140151366927072729e+01  7.370783330671088152e+01  7.701993332136282788e+01  1.835564610691071152e+02
123 1231 5.671366e-03 1.152413e+01  7.140151366927072729e+01  7.260380261855574702e+01  7.722590730993604780e+01  1.918945544287348355e+02
124 1241 5.735006e-03 1.152744e+01  7.140151366927072729e+01  7.441081152883458572e+01  7.906621179676736233e+01  2.018373486464224698e+02
125 1251 5.754803e-03 1.152400e+01  7.140151366927072729e+01  7.255194079214602709e+01  7.579319920587305148e+01  8.821830768563327752e+01
126 1261 5.677261e-03 1.152860e+01  7.140151366927072729e+01  7.347568127697192608e+01  7.784366311503981706e+01  8.085280166075841635e+01
127 1271 5.671907e-03 1.153904e+01  7.140151366927072729e+01  7.301520957944457280e+01  7.753007842119222914e+01  8.345998421426801883e+01
128 1281 5.539787e-03 1.155602e+01  7.140151366927072729e+01  7.424908866553431608e+01  7.615846998663386103e+01  1.716276428512086909e+02
129 1291 5.571844e-03 1.153696e+01  7.140151366927072729e+01  7.414397831905830571e+01  7.710606647367998789e+01  1.638302762080668060e+02
130 1301 5.571400e-03 1.148165e+01  7.140151366927072729e+01  7.324998777517241422e+01  7.587193408292833396e+01  8.166204514371017353e+01
131 1311 5.574445e-03 1.148834e+01  7.140151366927072729e+01  7.147779055607891507e+01  7.652593344043783929e+01  2.413041314102789272e+02
132 1321 5.547306e-03 1.148946e+01  7.140151366927072729e+01  7.840812704930795007e+01  8.002064554263610319e+01  9.815691709296604017e+01
133 1331 5.444834e-03 1.146982e+01  7.140151366927072729e+01  7.294293407782539873e+01  7.499172281361954617e+01  8.674023388435894333e+01
134 1341 5.305386e-03 1.146113e+01  7.140151366927072729e+01  7.162513205370453306e+01  7.560709186874890975e+01  8.832462267670554468e+01
